library_id,polynomial_degree,include_sin_cos,stlsq_threshold,system_id,system_name,dimension,source_initial_condition_set,target_initial_condition_set,initial_condition_set,direction,regime,fit_status,integration_status,diverged_or_nonfinite,r2,r2_gt_0_9,sindy_structure_hit_raw,sindy_structure_hit_pruned,active_terms_raw,active_terms_pruned,true_terms,n_library_terms,fit_elapsed_s_context,elapsed_s_evidence_role,n_target_regressions,n_evaluation_integrations,reconstruction_control_integration_status,reconstruction_control_max_abs,reconstruction_control_valid,valid_for_analysis,phasec_representability,phasec_representability_threeway,phasec_support_status,phasec_basis_name,evogrow_seed_policy,evogrow_seed_count,evogrow_seeds,evogrow_structure_hit_raw_rate,evogrow_structure_hit_pruned_rate,evogrow_r2_gt_0_9_rate,evogrow_r2_mean,git_hash,config_fingerprint,stage_cap_behavior_fingerprint
poly_deg5_stlsq_0.1,5,False,0.1,24,Harmonic oscillator without damping,2,2,1,1,IC2_to_IC1,generalization,success,success,False,0.983329949156164,True,True,True,"[[""x1""],[""x0""]]","[[""x1""],[""x0""]]","[[""x1""],[""x0""]]",21,0.0099393999989843,context_not_evidence,2,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,1.0,1.0,0.999999999999789,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg5_stlsq_0.1,5,False,0.1,52,Maxwell-Bloch equations (laser dynamics),3,1,2,2,IC1_to_IC2,generalization,success,success,False,-200.32276621038625,False,False,False,"[[],[],[""1"",""x0"",""x0^3*x1^2""]]","[[],[],[""1"",""x0"",""x0^3*x1^2""]]","[[""x0"",""x1""],[""x0*x2"",""x1""],[""1"",""x0*x1"",""x2""]]",56,0.0177320999991934,context_not_evidence,3,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,0.0,0.5726793383947749,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg5_stlsq_0.1,5,False,0.1,52,Maxwell-Bloch equations (laser dynamics),3,2,1,1,IC2_to_IC1,generalization,success,success,False,-2.7721645123743834,False,False,False,"[[],[],[]]","[[],[],[]]","[[""x0"",""x1""],[""x0*x2"",""x1""],[""1"",""x0*x1"",""x2""]]",56,0.0163292999986879,context_not_evidence,3,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,1.0,0.9752764322277323,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg5_stlsq_0.1,5,False,0.1,63,SEIR infection model (proportions),4,1,2,2,IC1_to_IC2,generalization,success,success,False,-1.6898717606422409,False,False,False,"[[],[""x0*x1"",""x1"",""x2""],[""x1"",""x2""],[]]","[[],[""x0*x1"",""x1"",""x2""],[""x1"",""x2""],[]]","[[""x0*x2""],[""x0*x2"",""x1""],[""x1"",""x2""],[""x2""]]",126,0.0456712999985029,context_not_evidence,4,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,0.0,0.8957450961617202,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg5_stlsq_0.1,5,False,0.1,63,SEIR infection model (proportions),4,2,1,1,IC2_to_IC1,generalization,success,success,False,-0.1382557956196939,False,False,False,"[[],[""x1"",""x1^2""],[""x1"",""x2""],[""x2""]]","[[],[""x1"",""x1^2""],[""x1"",""x2""],[""x2""]]","[[""x0*x2""],[""x0*x2"",""x1""],[""x1"",""x2""],[""x2""]]",126,0.0472346000005927,context_not_evidence,4,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,0.0,0.4688865646555332,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,2,Population growth (naive),1,1,2,2,IC1_to_IC2,generalization,success,success,False,0.9999391263668704,True,True,True,"[[""x0""]]","[[""x0""]]","[[""x0""]]",6,0.0053187000012258,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,1.0,1.0,1.0,0.999999999999986,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,2,Population growth (naive),1,2,1,1,IC2_to_IC1,generalization,success,success,False,0.9999391263667866,True,True,True,"[[""x0""]]","[[""x0""]]","[[""x0""]]",6,0.0069394000001921,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,1.0,1.0,1.0,0.9999999999999862,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,24,Harmonic oscillator without damping,2,1,2,2,IC1_to_IC2,generalization,success,success,False,-6.312911256993196,False,False,False,"[[""x0^2*x1"",""x1"",""x1^3""],[""sin(1*x0)"",""x0"",""x0^3""]]","[[""x0^2*x1"",""x1"",""x1^3""],[""sin(1*x0)"",""x0"",""x0^3""]]","[[""x1""],[""x0""]]",14,0.0073901000014302,context_not_evidence,2,1,diverged,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,1.0,1.0,0.9999999999994886,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,24,Harmonic oscillator without damping,2,2,1,1,IC2_to_IC1,generalization,success,diverged,True,-1.1360878026969204e+38,False,False,False,"[[""sin(1*x1)"",""x0^2*x1"",""x1"",""x1^3""],[""sin(1*x0)"",""x0"",""x0*x1^2"",""x0^3""]]","[[""sin(1*x1)"",""x0^2*x1"",""x1"",""x1^3""],[""sin(1*x0)"",""x0"",""x0*x1^2"",""x0^3""]]","[[""x1""],[""x0""]]",14,0.0078326000002562,context_not_evidence,2,1,diverged,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,1.0,1.0,0.999999999999789,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,63,SEIR infection model (proportions),4,1,2,2,IC1_to_IC2,generalization,success,diverged,True,-1.2925549429208956e+22,False,False,False,"[[""sin(1*x0)"",""sin(1*x1)"",""sin(1*x2)"",""sin(1*x3)"",""x0"",""x0*x1"",""x0*x2"",""x0*x2^2"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x2"",""x0^3"",""x1"",""x1^2"",""x2"",""x2*x3"",""x2^2""],[""cos(1*x1)"",""cos(1*x2)"",""cos(1*x3)"",""sin(1*x1)"",""sin(1*x2)"",""sin(1*x3)"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0^2*x1"",""x0^2*x2"",""x1"",""x1^2"",""x1^3"",""x2"",""x2*x3"",""x2^2"",""x2^2*x3"",""x2^3"",""x3"",""x3^2""],[""cos(1*x1)"",""cos(1*x2)"",""sin(1*x1)"",""sin(1*x2)"",""sin(1*x3)"",""x0"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x2"",""x0^2*x3"",""x0^3"",""x1"",""x1^2"",""x1^3"",""x2"",""x2^2"",""x2^3""],[""cos(1*x1)"",""cos(1*x3)"",""sin(1*x1)"",""sin(1*x2)"",""sin(1*x3)"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x3^2"",""x0^2*x1"",""x0^2*x2"",""x1"",""x1^2"",""x1^3"",""x2"",""x2^2"",""x2^3"",""x3"",""x3^2""]]","[[""sin(1*x0)"",""sin(1*x1)"",""sin(1*x2)"",""sin(1*x3)"",""x0"",""x0*x1"",""x0*x2"",""x0*x2^2"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x2"",""x0^3"",""x1"",""x1^2"",""x2"",""x2*x3"",""x2^2""],[""cos(1*x1)"",""cos(1*x2)"",""cos(1*x3)"",""sin(1*x1)"",""sin(1*x2)"",""sin(1*x3)"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0^2*x1"",""x0^2*x2"",""x1"",""x1^2"",""x1^3"",""x2"",""x2*x3"",""x2^2"",""x2^2*x3"",""x2^3"",""x3"",""x3^2""],[""cos(1*x1)"",""cos(1*x2)"",""sin(1*x1)"",""sin(1*x2)"",""sin(1*x3)"",""x0"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x2"",""x0^2*x3"",""x0^3"",""x1"",""x1^2"",""x1^3"",""x2"",""x2^2"",""x2^3""],[""cos(1*x1)"",""cos(1*x3)"",""sin(1*x1)"",""sin(1*x2)"",""sin(1*x3)"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x3^2"",""x0^2*x1"",""x0^2*x2"",""x1"",""x1^2"",""x1^3"",""x2"",""x2^2"",""x2^3"",""x3"",""x3^2""]]","[[""x0*x2""],[""x0*x2"",""x1""],[""x1"",""x2""],[""x2""]]",43,0.0438653000001068,context_not_evidence,4,1,diverged,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,0.0,0.8957450961617202,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg3_sin_cos_stlsq_0.01,3,True,0.01,63,SEIR infection model (proportions),4,2,1,1,IC2_to_IC1,generalization,success,diverged,True,-8.380092455954635e+39,False,False,False,"[[""cos(1*x1)"",""sin(1*x2)"",""sin(1*x3)"",""x0*x2"",""x0*x2^2"",""x0^2*x2"",""x1"",""x1^2"",""x2"",""x2*x3"",""x2^2*x3"",""x3""],[""1"",""cos(1*x0)"",""cos(1*x1)"",""cos(1*x2)"",""cos(1*x3)"",""sin(1*x0)"",""sin(1*x1)"",""sin(1*x2)"",""sin(1*x3)"",""x0"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0^2"",""x0^2*x1"",""x0^2*x2"",""x1"",""x1*x2^2"",""x1*x3"",""x1^2"",""x1^2*x2"",""x1^3"",""x2"",""x2*x3^2"",""x2^2"",""x2^2*x3"",""x2^3"",""x3"",""x3^2""],[""1"",""cos(1*x1)"",""cos(1*x2)"",""sin(1*x0)"",""sin(1*x1)"",""sin(1*x2)"",""sin(1*x3)"",""x0"",""x0*x1"",""x0*x1*x3"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x2"",""x0^2*x3"",""x0^3"",""x1"",""x1*x3"",""x1^2"",""x1^2*x2"",""x1^3"",""x2"",""x2^2"",""x2^3"",""x3"",""x3^2"",""x3^3""],[""1"",""cos(1*x1)"",""cos(1*x3)"",""sin(1*x1)"",""sin(1*x2)"",""sin(1*x3)"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0^2*x1"",""x1"",""x1^2"",""x1^3"",""x2"",""x2^3"",""x3"",""x3^2""]]","[[""cos(1*x1)"",""sin(1*x2)"",""sin(1*x3)"",""x0*x2"",""x0*x2^2"",""x0^2*x2"",""x1"",""x1^2"",""x2"",""x2*x3"",""x2^2*x3"",""x3""],[""1"",""cos(1*x0)"",""cos(1*x1)"",""cos(1*x2)"",""cos(1*x3)"",""sin(1*x0)"",""sin(1*x1)"",""sin(1*x2)"",""sin(1*x3)"",""x0"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0^2"",""x0^2*x1"",""x0^2*x2"",""x1"",""x1*x2^2"",""x1*x3"",""x1^2"",""x1^2*x2"",""x1^3"",""x2"",""x2*x3^2"",""x2^2"",""x2^2*x3"",""x2^3"",""x3"",""x3^2""],[""1"",""cos(1*x1)"",""cos(1*x2)"",""sin(1*x0)"",""sin(1*x1)"",""sin(1*x2)"",""sin(1*x3)"",""x0"",""x0*x1"",""x0*x1*x3"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0*x3"",""x0^2"",""x0^2*x1"",""x0^2*x2"",""x0^2*x3"",""x0^3"",""x1"",""x1*x3"",""x1^2"",""x1^2*x2"",""x1^3"",""x2"",""x2^2"",""x2^3"",""x3"",""x3^2"",""x3^3""],[""1"",""cos(1*x1)"",""cos(1*x3)"",""sin(1*x1)"",""sin(1*x2)"",""sin(1*x3)"",""x0*x1"",""x0*x1^2"",""x0*x2"",""x0*x2^2"",""x0^2*x1"",""x1"",""x1^2"",""x1^3"",""x2"",""x2^3"",""x3"",""x3^2""]]","[[""x0*x2""],[""x0*x2"",""x1""],[""x1"",""x2""],[""x2""]]",43,0.0483327000001736,context_not_evidence,4,1,diverged,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,0.0,0.4688865646555332,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,2,Population growth (naive),1,1,2,2,IC1_to_IC2,generalization,success,success,False,0.9999391263668704,True,True,True,"[[""x0""]]","[[""x0""]]","[[""x0""]]",6,0.0079093999993347,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,1.0,1.0,1.0,0.999999999999986,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,2,Population growth (naive),1,2,1,1,IC2_to_IC1,generalization,success,success,False,0.9999391263667866,True,True,True,"[[""x0""]]","[[""x0""]]","[[""x0""]]",6,0.0051674999995157,context_not_evidence,1,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,1.0,1.0,1.0,0.9999999999999862,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,24,Harmonic oscillator without damping,2,1,2,2,IC1_to_IC2,generalization,success,success,False,0.983324595307344,True,False,False,"[[""x1""],[""sin(1*x0)"",""x0"",""x0^3""]]","[[""x1""],[""sin(1*x0)"",""x0"",""x0^3""]]","[[""x1""],[""x0""]]",14,0.0082533999993756,context_not_evidence,2,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,1.0,1.0,0.9999999999994886,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,24,Harmonic oscillator without damping,2,2,1,1,IC2_to_IC1,generalization,success,success,False,0.9833291581551096,True,True,True,"[[""x1""],[""x0""]]","[[""x1""],[""x0""]]","[[""x1""],[""x0""]]",14,0.0085808000003453,context_not_evidence,2,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,1.0,1.0,0.999999999999789,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,52,Maxwell-Bloch equations (laser dynamics),3,1,2,2,IC1_to_IC2,generalization,success,success,False,-17.25358671990124,False,False,False,"[[],[],[""1"",""cos(1*x0)"",""cos(1*x1)"",""cos(1*x2)"",""sin(1*x0)"",""x0"",""x0*x1^2"",""x0^2*x1""]]","[[],[],[""1"",""cos(1*x0)"",""cos(1*x1)"",""cos(1*x2)"",""sin(1*x0)"",""x0"",""x0*x1^2"",""x0^2*x1""]]","[[""x0"",""x1""],[""x0*x2"",""x1""],[""1"",""x0*x1"",""x2""]]",26,0.0134157999982562,context_not_evidence,3,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,0.0,0.5726793383947749,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,52,Maxwell-Bloch equations (laser dynamics),3,2,1,1,IC2_to_IC1,generalization,success,success,False,-13.74942112665969,False,False,False,"[[],[],[""1"",""cos(1*x1)"",""cos(1*x2)"",""x0*x1^2"",""x0^2*x1"",""x0^2*x2""]]","[[],[],[""1"",""cos(1*x1)"",""cos(1*x2)"",""x0*x1^2"",""x0^2*x1"",""x0^2*x2""]]","[[""x0"",""x1""],[""x0*x2"",""x1""],[""1"",""x0*x1"",""x2""]]",26,0.0114637999995466,context_not_evidence,3,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,1.0,0.9752764322277323,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,63,SEIR infection model (proportions),4,1,2,2,IC1_to_IC2,generalization,success,success,False,-1.6662768321898398,False,False,False,"[[],[""sin(1*x1)"",""x1""],[""x1"",""x2""],[]]","[[],[""sin(1*x1)"",""x1""],[""x1"",""x2""],[]]","[[""x0*x2""],[""x0*x2"",""x1""],[""x1"",""x2""],[""x2""]]",43,0.0206422999999631,context_not_evidence,4,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,0.0,0.8957450961617202,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
poly_deg3_sin_cos_stlsq_0.1,3,True,0.1,63,SEIR infection model (proportions),4,2,1,1,IC2_to_IC1,generalization,success,success,False,-1.1541085152009276,False,False,False,"[[],[""sin(1*x1)"",""x1""],[""x1"",""x2""],[]]","[[],[""sin(1*x1)"",""x1""],[""x1"",""x2""],[]]","[[""x0*x2""],[""x0*x2"",""x1""],[""x1"",""x2""],[""x2""]]",43,0.0180374000010488,context_not_evidence,4,1,success,0.0,True,True,exact,exact,ok,staged_polynomial_basis_with_constant,mean_rate_over_available_phasec_seeds,1,42,0.0,0.0,0.0,0.4688865646555332,221a3a7,0c9672de35c75a9d,ffb0266c7913352c
