index,campaign,config_fingerprint,variant,condition,use_pretuning,system_id,system_dim,initial_condition_set,seed,representability
469,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,16,1,1,42,surrogate
470,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,16,1,1,123,surrogate
471,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,16,1,1,7,surrogate
472,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,16,1,2,42,surrogate
473,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,16,1,2,123,surrogate
474,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,16,1,2,7,surrogate
475,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,17,1,1,42,surrogate
476,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,17,1,1,123,surrogate
477,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,17,1,1,7,surrogate
478,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,17,1,2,42,surrogate
479,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,17,1,2,123,surrogate
480,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,17,1,2,7,surrogate
481,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,18,1,1,42,surrogate
482,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,18,1,1,123,surrogate
483,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,18,1,1,7,surrogate
484,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,18,1,2,42,surrogate
485,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,18,1,2,123,surrogate
486,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,18,1,2,7,surrogate
487,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,19,1,1,42,surrogate
488,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,19,1,1,123,surrogate
489,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,19,1,1,7,surrogate
490,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,19,1,2,42,surrogate
491,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,19,1,2,123,surrogate
492,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,19,1,2,7,surrogate
493,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,20,1,1,42,surrogate
494,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,20,1,1,123,surrogate
495,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,20,1,1,7,surrogate
496,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,20,1,2,42,surrogate
497,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,20,1,2,123,surrogate
498,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,20,1,2,7,surrogate
499,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,21,1,1,42,surrogate
500,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,21,1,1,123,surrogate
501,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,21,1,1,7,surrogate
502,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,21,1,2,42,surrogate
503,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,21,1,2,123,surrogate
504,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,21,1,2,7,surrogate
505,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,22,1,1,42,surrogate
506,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,22,1,1,123,surrogate
507,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,22,1,1,7,surrogate
508,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,22,1,2,42,surrogate
509,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,22,1,2,123,surrogate
510,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,22,1,2,7,surrogate
511,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,23,1,1,42,surrogate
512,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,23,1,1,123,surrogate
513,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,23,1,1,7,surrogate
514,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,23,1,2,42,surrogate
515,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,23,1,2,123,surrogate
516,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,23,1,2,7,surrogate
517,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,24,2,1,42,exact
518,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,24,2,1,123,exact
519,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,24,2,1,7,exact
520,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,24,2,2,42,exact
521,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,24,2,2,123,exact
522,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,24,2,2,7,exact
523,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,25,2,1,42,exact
524,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,25,2,1,123,exact
525,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,25,2,1,7,exact
526,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,25,2,2,42,exact
527,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,25,2,2,123,exact
528,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,25,2,2,7,exact
529,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,26,2,1,42,exact
530,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,26,2,1,123,exact
531,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,26,2,1,7,exact
532,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,26,2,2,42,exact
533,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,26,2,2,123,exact
534,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,26,2,2,7,exact
535,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,27,2,1,42,exact
536,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,27,2,1,123,exact
537,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,27,2,1,7,exact
538,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,27,2,2,42,exact
539,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,27,2,2,123,exact
540,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,27,2,2,7,exact
541,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,28,2,1,42,exact
542,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,28,2,1,123,exact
543,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,28,2,1,7,exact
544,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,28,2,2,42,exact
545,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,28,2,2,123,exact
546,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,28,2,2,7,exact
547,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,29,2,1,42,exact
548,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,29,2,1,123,exact
549,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,29,2,1,7,exact
550,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,29,2,2,42,exact
551,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,29,2,2,123,exact
552,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,29,2,2,7,exact
553,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,30,2,1,42,surrogate
554,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,30,2,1,123,surrogate
555,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,30,2,1,7,surrogate
556,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,30,2,2,42,surrogate
557,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,30,2,2,123,surrogate
558,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,30,2,2,7,surrogate
559,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,31,2,1,42,exact
560,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,31,2,1,123,exact
561,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,31,2,1,7,exact
562,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,31,2,2,42,exact
563,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,31,2,2,123,exact
564,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,31,2,2,7,exact
565,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,32,2,1,42,exact
566,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,32,2,1,123,exact
567,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,32,2,1,7,exact
568,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,32,2,2,42,exact
569,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,32,2,2,123,exact
570,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,32,2,2,7,exact
571,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,33,2,1,42,surrogate
572,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,33,2,1,123,surrogate
573,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,33,2,1,7,surrogate
574,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,33,2,2,42,surrogate
575,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,33,2,2,123,surrogate
576,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,33,2,2,7,surrogate
577,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,34,2,1,42,surrogate
578,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,34,2,1,123,surrogate
579,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,34,2,1,7,surrogate
580,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,34,2,2,42,surrogate
581,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,34,2,2,123,surrogate
582,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,34,2,2,7,surrogate
583,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,35,2,1,42,surrogate
584,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,35,2,1,123,surrogate
585,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,35,2,1,7,surrogate
586,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,35,2,2,42,surrogate
587,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,35,2,2,123,surrogate
588,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,35,2,2,7,surrogate
589,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,36,2,1,42,surrogate
590,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,36,2,1,123,surrogate
591,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,36,2,1,7,surrogate
592,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,36,2,2,42,surrogate
593,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,36,2,2,123,surrogate
594,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,36,2,2,7,surrogate
595,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,37,2,1,42,surrogate
596,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,37,2,1,123,surrogate
597,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,37,2,1,7,surrogate
598,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,37,2,2,42,surrogate
599,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,37,2,2,123,surrogate
600,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,37,2,2,7,surrogate
601,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,38,2,1,42,exact
602,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,38,2,1,123,exact
603,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,38,2,1,7,exact
604,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,38,2,2,42,exact
605,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,38,2,2,123,exact
606,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,38,2,2,7,exact
607,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,39,2,1,42,surrogate
608,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,39,2,1,123,surrogate
609,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,39,2,1,7,surrogate
610,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,39,2,2,42,surrogate
611,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,39,2,2,123,surrogate
612,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,39,2,2,7,surrogate
613,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,40,2,1,42,surrogate
614,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,40,2,1,123,surrogate
615,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,40,2,1,7,surrogate
616,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,40,2,2,42,surrogate
617,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,40,2,2,123,surrogate
618,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,40,2,2,7,surrogate
619,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,41,2,1,42,surrogate
620,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,41,2,1,123,surrogate
621,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,41,2,1,7,surrogate
622,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,41,2,2,42,surrogate
623,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,41,2,2,123,surrogate
624,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,41,2,2,7,surrogate
625,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,42,2,1,42,surrogate
626,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,42,2,1,123,surrogate
627,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,42,2,1,7,surrogate
628,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,42,2,2,42,surrogate
629,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,42,2,2,123,surrogate
630,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,42,2,2,7,surrogate
631,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,43,2,1,42,surrogate
632,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,43,2,1,123,surrogate
633,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,43,2,1,7,surrogate
634,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,43,2,2,42,surrogate
635,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,43,2,2,123,surrogate
636,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,43,2,2,7,surrogate
637,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,44,2,1,42,surrogate
638,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,44,2,1,123,surrogate
639,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,44,2,1,7,surrogate
640,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,44,2,2,42,surrogate
641,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,44,2,2,123,surrogate
642,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,44,2,2,7,surrogate
643,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,45,2,1,42,surrogate
644,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,45,2,1,123,surrogate
645,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,45,2,1,7,surrogate
646,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,45,2,2,42,surrogate
647,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,45,2,2,123,surrogate
648,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,45,2,2,7,surrogate
649,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,46,2,1,42,surrogate
650,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,46,2,1,123,surrogate
651,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,46,2,1,7,surrogate
652,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,46,2,2,42,surrogate
653,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,46,2,2,123,surrogate
654,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,46,2,2,7,surrogate
655,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,47,2,1,42,surrogate
656,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,47,2,1,123,surrogate
657,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,47,2,1,7,surrogate
658,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,47,2,2,42,surrogate
659,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,47,2,2,123,surrogate
660,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,47,2,2,7,surrogate
661,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,48,2,1,42,surrogate
662,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,48,2,1,123,surrogate
663,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,48,2,1,7,surrogate
664,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,48,2,2,42,surrogate
665,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,48,2,2,123,surrogate
666,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,48,2,2,7,surrogate
667,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,49,2,1,42,surrogate
668,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,49,2,1,123,surrogate
669,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,49,2,1,7,surrogate
670,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,49,2,2,42,surrogate
671,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,49,2,2,123,surrogate
672,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,49,2,2,7,surrogate
673,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,50,2,1,42,surrogate
674,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,50,2,1,123,surrogate
675,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,50,2,1,7,surrogate
676,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,50,2,2,42,surrogate
677,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,50,2,2,123,surrogate
678,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,50,2,2,7,surrogate
679,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,51,2,1,42,surrogate
680,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,51,2,1,123,surrogate
681,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,51,2,1,7,surrogate
682,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,51,2,2,42,surrogate
683,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,51,2,2,123,surrogate
684,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,51,2,2,7,surrogate
685,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,52,3,1,42,surrogate
686,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,52,3,1,123,surrogate
687,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,52,3,1,7,surrogate
688,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,52,3,2,42,surrogate
689,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,52,3,2,123,surrogate
690,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,52,3,2,7,surrogate
691,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,53,3,1,42,surrogate
692,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,53,3,1,123,surrogate
693,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,53,3,1,7,surrogate
694,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,53,3,2,42,surrogate
695,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,53,3,2,123,surrogate
696,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,53,3,2,7,surrogate
697,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,54,3,1,42,exact
698,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,54,3,1,123,exact
699,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,54,3,1,7,exact
700,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,54,3,2,42,exact
701,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,54,3,2,123,exact
702,phase_b,604e79733b22d64d,evogrow_v2_2_stage_capped_pretune_off,pretune_off,false,54,3,2,7,exact
