signal,ranking_method,sigma_rel,noise_replicate,ic_strategy,dimension,n_equations,q010,q025,q050,q075,q090,le_0_count,le_0_rate,le_1_count,le_1_rate,le_2_count,le_2_rate,le_3_count,le_3_rate,le_5_count,le_5_rate,le_10_count,le_10_rate,analytic_null_mean,empirical_null_mean,max_empirical_analytic_abs_deviation,cluster_robust_p,cluster_count,permutation_unit,random_permutations_per_equation
fd,marginal,0.05,1,ic1_ic2,3,24,5.300000000000001,9.0,12.0,15.0,16.0,0,0.0,0,0.0,2,0.08333333333333333,2,0.08333333333333333,3,0.125,10,0.4166666666666667,11.527777777777779,11.570925000000003,0.06346666666666678,0.311284046692607,8,system_id,10000
fd,marginal,0.05,1,ic1_ic2,4,4,3.0,3.0,7.5,14.75,19.700000000000003,0,0.0,0,0.0,0,0.0,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
fd,marginal,0.05,1,ic2,1,11,0.0,1.0,1.0,4.0,4.0,2,0.18181818181818182,6,0.5454545454545454,6,0.5454545454545454,7,0.6363636363636364,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.1810639336261591,11,system_id,10000
fd,marginal,0.05,1,ic2,2,20,0.0,0.0,2.5,5.0,7.100000000000001,9,0.45,10,0.5,10,0.5,10,0.5,16,0.8,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
fd,marginal,0.05,1,ic2,3,24,5.0,8.5,12.5,15.25,16.0,0,0.0,0,0.0,2,0.08333333333333333,2,0.08333333333333333,5,0.20833333333333334,8,0.3333333333333333,11.527777777777779,11.570925000000003,0.06346666666666678,0.3540856031128405,8,system_id,10000
fd,marginal,0.05,1,ic2,4,4,3.3,3.75,9.0,15.75,18.900000000000002,0,0.0,0,0.0,0,0.0,1,0.25,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
fd,marginal,0.05,2,ic1,1,11,0.0,0.5,2.0,4.0,4.0,3,0.2727272727272727,5,0.45454545454545453,6,0.5454545454545454,7,0.6363636363636364,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.18740849194729137,11,system_id,10000
fd,marginal,0.05,2,ic1,2,20,0.0,0.0,2.0,6.25,8.100000000000001,8,0.4,10,0.5,10,0.5,11,0.55,13,0.65,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
fd,marginal,0.05,2,ic1,3,24,6.0,12.0,13.0,15.25,16.0,0,0.0,0,0.0,2,0.08333333333333333,2,0.08333333333333333,2,0.08333333333333333,4,0.16666666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,1.0,8,system_id,10000
fd,marginal,0.05,2,ic1,4,4,3.3,3.75,11.5,19.5,20.4,0,0.0,0,0.0,0,0.0,1,0.25,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
fd,marginal,0.05,2,ic1_ic2,1,11,0.0,0.5,2.0,4.0,4.0,3,0.2727272727272727,5,0.45454545454545453,6,0.5454545454545454,7,0.6363636363636364,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.18740849194729137,11,system_id,10000
fd,marginal,0.05,2,ic1_ic2,2,20,0.0,0.0,2.5,6.5,9.0,7,0.35,9,0.45,10,0.5,12,0.6,13,0.65,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.002926829268292683,10,system_id,10000
fd,marginal,0.05,2,ic1_ic2,3,24,6.300000000000001,8.75,12.5,15.25,16.0,0,0.0,0,0.0,2,0.08333333333333333,2,0.08333333333333333,2,0.08333333333333333,8,0.3333333333333333,11.527777777777779,11.570925000000003,0.06346666666666678,0.4396887159533074,8,system_id,10000
fd,marginal,0.05,2,ic1_ic2,4,4,0.30000000000000004,0.75,6.0,13.5,18.0,1,0.25,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
fd,marginal,0.05,2,ic2,1,11,0.0,1.0,1.0,4.0,4.0,2,0.18181818181818182,6,0.5454545454545454,6,0.5454545454545454,7,0.6363636363636364,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.1810639336261591,11,system_id,10000
fd,marginal,0.05,2,ic2,2,20,0.0,0.0,3.5,5.25,7.100000000000001,7,0.35,9,0.45,9,0.45,10,0.5,15,0.75,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.002926829268292683,10,system_id,10000
fd,marginal,0.05,2,ic2,3,24,4.300000000000001,7.25,12.0,16.0,16.0,0,0.0,0,0.0,2,0.08333333333333333,2,0.08333333333333333,6,0.25,8,0.3333333333333333,11.527777777777779,11.570925000000003,0.06346666666666678,0.311284046692607,8,system_id,10000
fd,marginal,0.05,2,ic2,4,4,2.5,4.75,10.0,15.75,18.900000000000002,0,0.0,1,0.25,1,0.25,1,0.25,1,0.25,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
fd,marginal,0.05,3,ic1,1,11,0.0,0.5,2.0,4.0,4.0,3,0.2727272727272727,5,0.45454545454545453,6,0.5454545454545454,7,0.6363636363636364,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.18740849194729137,11,system_id,10000
fd,marginal,0.05,3,ic1,2,20,0.0,0.0,3.0,6.25,9.0,8,0.4,9,0.45,9,0.45,11,0.55,13,0.65,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
fd,marginal,0.05,3,ic1,3,24,7.200000000000001,11.75,13.0,16.0,16.0,0,0.0,1,0.041666666666666664,2,0.08333333333333333,2,0.08333333333333333,2,0.08333333333333333,4,0.16666666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,1.0,8,system_id,10000
fd,marginal,0.05,3,ic1,4,4,1.0,1.0,10.0,19.5,20.4,0,0.0,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
fd,marginal,0.05,3,ic1_ic2,1,11,0.0,0.5,2.0,4.0,4.0,3,0.2727272727272727,5,0.45454545454545453,6,0.5454545454545454,7,0.6363636363636364,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.18740849194729137,11,system_id,10000
fd,marginal,0.05,3,ic1_ic2,2,20,0.0,0.0,2.5,8.0,9.0,8,0.4,9,0.45,10,0.5,11,0.55,12,0.6,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.002926829268292683,10,system_id,10000
fd,marginal,0.05,3,ic1_ic2,3,24,6.0,7.75,12.0,14.25,16.0,0,0.0,0,0.0,2,0.08333333333333333,2,0.08333333333333333,2,0.08333333333333333,8,0.3333333333333333,11.527777777777779,11.570925000000003,0.06346666666666678,0.2840466926070039,8,system_id,10000
fd,marginal,0.05,3,ic1_ic2,4,4,0.0,0.0,6.0,14.75,19.700000000000003,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
fd,marginal,0.05,3,ic2,1,11,0.0,1.0,2.0,4.0,4.0,2,0.18181818181818182,5,0.45454545454545453,6,0.5454545454545454,7,0.6363636363636364,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.22742801366520254,11,system_id,10000
fd,marginal,0.05,3,ic2,2,20,0.0,0.75,4.0,6.0,7.100000000000001,5,0.25,9,0.45,9,0.45,9,0.45,14,0.7,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.003902439024390244,10,system_id,10000
fd,marginal,0.05,3,ic2,3,24,2.900000000000001,7.75,13.5,16.0,16.0,0,0.0,0,0.0,3,0.125,3,0.125,5,0.20833333333333334,8,0.3333333333333333,11.527777777777779,11.570925000000003,0.06346666666666678,0.43190661478599224,8,system_id,10000
fd,marginal,0.05,3,ic2,4,4,6.9,8.25,12.0,16.75,19.900000000000002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
fd,marginal,0.05,4,ic1,1,11,0.0,0.0,2.0,4.0,4.0,4,0.36363636363636365,5,0.45454545454545453,6,0.5454545454545454,7,0.6363636363636364,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.16105417276720352,11,system_id,10000
fd,marginal,0.05,4,ic1,2,20,0.0,0.0,2.0,6.25,9.0,6,0.3,10,0.5,10,0.5,11,0.55,14,0.7,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
fd,marginal,0.05,4,ic1,3,24,6.300000000000001,12.0,13.0,16.0,16.0,0,0.0,1,0.041666666666666664,2,0.08333333333333333,2,0.08333333333333333,2,0.08333333333333333,4,0.16666666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,1.0,8,system_id,10000
fd,marginal,0.05,4,ic1,4,4,4.3,4.75,12.0,19.5,20.4,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
fd,marginal,0.05,4,ic1_ic2,1,11,0.0,0.5,2.0,4.0,4.0,3,0.2727272727272727,5,0.45454545454545453,6,0.5454545454545454,7,0.6363636363636364,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.18740849194729137,11,system_id,10000
fd,marginal,0.05,4,ic1_ic2,2,20,0.0,0.0,2.0,6.0,9.0,7,0.35,10,0.5,10,0.5,11,0.55,14,0.7,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.002926829268292683,10,system_id,10000
fd,marginal,0.05,4,ic1_ic2,3,24,6.0,8.5,12.5,15.0,16.0,0,0.0,0,0.0,1,0.041666666666666664,2,0.08333333333333333,2,0.08333333333333333,8,0.3333333333333333,11.527777777777779,11.570925000000003,0.06346666666666678,0.35797665369649806,8,system_id,10000
fd,marginal,0.05,4,ic1_ic2,4,4,0.30000000000000004,0.75,6.5,14.75,19.700000000000003,1,0.25,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
fd,marginal,0.05,4,ic2,1,11,0.0,0.5,1.0,4.0,4.0,3,0.2727272727272727,6,0.5454545454545454,6,0.5454545454545454,7,0.6363636363636364,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.15422157149829185,11,system_id,10000
fd,marginal,0.05,4,ic2,2,20,0.0,0.0,2.5,6.5,9.0,7,0.35,10,0.5,10,0.5,10,0.5,13,0.65,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.005853658536585366,10,system_id,10000
fd,marginal,0.05,4,ic2,3,24,5.6000000000000005,9.0,12.0,15.0,16.0,0,0.0,0,0.0,1,0.041666666666666664,2,0.08333333333333333,3,0.125,8,0.3333333333333333,11.527777777777779,11.570925000000003,0.06346666666666678,1.0,8,system_id,10000
fd,marginal,0.05,4,ic2,4,4,8.4,12.0,14.5,16.75,19.900000000000002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
fd,marginal,0.05,5,ic1,1,11,0.0,0.5,2.0,4.0,4.0,3,0.2727272727272727,5,0.45454545454545453,6,0.5454545454545454,7,0.6363636363636364,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.18740849194729137,11,system_id,10000
fd,marginal,0.05,5,ic1,2,20,0.0,0.0,2.0,6.25,9.0,8,0.4,10,0.5,10,0.5,11,0.55,13,0.65,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
fd,marginal,0.05,5,ic1,3,24,4.6000000000000005,12.0,13.0,15.0,16.0,0,0.0,1,0.041666666666666664,2,0.08333333333333333,2,0.08333333333333333,3,0.125,4,0.16666666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,1.0,8,system_id,10000
fd,marginal,0.05,5,ic1,4,4,9.200000000000001,15.5,19.5,20.25,20.7,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,14.833333333333334,14.8427,0.042500000000000426,1.0,1,system_id,10000
fd,marginal,0.05,5,ic1_ic2,1,11,0.0,0.5,2.0,4.0,4.0,3,0.2727272727272727,5,0.45454545454545453,6,0.5454545454545454,7,0.6363636363636364,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.18740849194729137,11,system_id,10000
fd,marginal,0.05,5,ic1_ic2,2,20,0.0,0.0,2.0,6.5,8.100000000000001,7,0.35,10,0.5,10,0.5,11,0.55,14,0.7,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
fd,marginal,0.05,5,ic1_ic2,3,24,4.300000000000001,8.75,12.0,15.0,16.0,0,0.0,0,0.0,2,0.08333333333333333,2,0.08333333333333333,4,0.16666666666666666,8,0.3333333333333333,11.527777777777779,11.570925000000003,0.06346666666666678,0.25680933852140075,8,system_id,10000
fd,marginal,0.05,5,ic1_ic2,4,4,4.0,8.5,11.5,14.75,19.700000000000003,0,0.0,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
fd,marginal,0.05,5,ic2,1,11,1.0,1.0,2.0,4.0,4.0,1,0.09090909090909091,5,0.45454545454545453,6,0.5454545454545454,7,0.6363636363636364,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.2752562225475842,11,system_id,10000
fd,marginal,0.05,5,ic2,2,20,0.0,0.75,3.5,6.0,9.0,5,0.25,9,0.45,9,0.45,10,0.5,13,0.65,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.010731707317073172,10,system_id,10000
fd,marginal,0.05,5,ic2,3,24,5.6000000000000005,9.0,12.5,15.25,16.0,0,0.0,0,0.0,1,0.041666666666666664,2,0.08333333333333333,3,0.125,9,0.375,11.527777777777779,11.570925000000003,0.06346666666666678,0.4785992217898833,8,system_id,10000
fd,marginal,0.05,5,ic2,4,4,4.6000000000000005,10.0,13.5,16.0,19.6,0,0.0,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.0,0,ic1,1,11,0.0,0.0,0.0,1.5,2.0,6,0.5454545454545454,8,0.7272727272727273,10,0.9090909090909091,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.003416300634455832,11,system_id,10000
weak,forward,0.0,0,ic1,2,20,0.0,0.0,0.0,1.0,1.2000000000000028,14,0.7,18,0.9,18,0.9,19,0.95,20,1.0,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.0,0,ic1,3,24,0.0,0.0,0.0,3.5,8.399999999999999,13,0.5416666666666666,15,0.625,17,0.7083333333333334,18,0.75,19,0.7916666666666666,22,0.9166666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,0.007782101167315175,8,system_id,10000
weak,forward,0.0,0,ic1,4,4,0.0,0.0,1.0,4.0,7.600000000000001,2,0.5,2,0.5,3,0.75,3,0.75,3,0.75,4,1.0,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.0,0,ic1_ic2,1,11,0.0,0.0,0.0,1.5,2.0,6,0.5454545454545454,8,0.7272727272727273,11,1.0,11,1.0,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.0009760858955588092,11,system_id,10000
weak,forward,0.0,0,ic1_ic2,2,20,0.0,0.0,0.0,1.0,1.2000000000000028,14,0.7,18,0.9,18,0.9,19,0.95,20,1.0,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.0,0,ic1_ic2,3,24,0.0,0.0,0.5,2.75,8.399999999999999,12,0.5,13,0.5416666666666666,18,0.75,18,0.75,20,0.8333333333333334,22,0.9166666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,0.007782101167315175,8,system_id,10000
weak,forward,0.0,0,ic1_ic2,4,4,0.0,0.0,1.0,4.0,7.600000000000001,2,0.5,2,0.5,3,0.75,3,0.75,3,0.75,4,1.0,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.0,0,ic2,1,11,0.0,1.0,2.0,2.0,3.0,2,0.18181818181818182,5,0.45454545454545453,9,0.8181818181818182,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.016593460224499756,11,system_id,10000
weak,forward,0.0,0,ic2,2,20,0.0,0.0,0.0,1.25,2.1000000000000014,12,0.6,15,0.75,18,0.9,19,0.95,19,0.95,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.0,0,ic2,3,24,0.0,0.0,0.5,3.0,7.399999999999999,12,0.5,13,0.5416666666666666,17,0.7083333333333334,20,0.8333333333333334,20,0.8333333333333334,24,1.0,11.527777777777779,11.570925000000003,0.06346666666666678,0.007782101167315175,8,system_id,10000
weak,forward,0.0,0,ic2,4,4,0.0,0.0,5.0,10.75,12.100000000000001,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.01,1,ic1,1,11,0.0,0.0,0.0,1.5,2.0,6,0.5454545454545454,8,0.7272727272727273,10,0.9090909090909091,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.003416300634455832,11,system_id,10000
weak,forward,0.01,1,ic1,2,20,0.0,0.0,0.0,1.0,3.200000000000003,14,0.7,17,0.85,17,0.85,18,0.9,19,0.95,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.01,1,ic1,3,24,0.0,0.0,0.0,4.0,14.399999999999999,13,0.5416666666666666,15,0.625,17,0.7083333333333334,18,0.75,18,0.75,20,0.8333333333333334,11.527777777777779,11.570925000000003,0.06346666666666678,0.011673151750972763,8,system_id,10000
weak,forward,0.01,1,ic1,4,4,0.0,0.0,5.0,13.25,19.1,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.01,1,ic1_ic2,1,11,0.0,0.0,0.0,1.5,2.0,6,0.5454545454545454,8,0.7272727272727273,11,1.0,11,1.0,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.0009760858955588092,11,system_id,10000
weak,forward,0.01,1,ic1_ic2,2,20,0.0,0.0,0.0,1.0,3.200000000000003,14,0.7,17,0.85,17,0.85,18,0.9,19,0.95,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.01,1,ic1_ic2,3,24,0.0,0.0,0.5,2.75,8.7,12,0.5,13,0.5416666666666666,18,0.75,18,0.75,19,0.7916666666666666,22,0.9166666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,0.011673151750972763,8,system_id,10000
weak,forward,0.01,1,ic1_ic2,4,4,0.0,0.0,8.0,17.25,19.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.01,1,ic2,1,11,0.0,1.0,2.0,4.0,4.0,2,0.18181818181818182,4,0.36363636363636365,7,0.6363636363636364,7,0.6363636363636364,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.21571498291849683,11,system_id,10000
weak,forward,0.01,1,ic2,2,20,0.0,0.0,0.5,2.0,4.100000000000001,10,0.5,13,0.65,16,0.8,17,0.85,19,0.95,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.01,1,ic2,3,24,0.0,0.0,0.5,3.0,13.399999999999999,12,0.5,13,0.5416666666666666,16,0.6666666666666666,19,0.7916666666666666,19,0.7916666666666666,20,0.8333333333333334,11.527777777777779,11.570925000000003,0.06346666666666678,0.011673151750972763,8,system_id,10000
weak,forward,0.01,1,ic2,4,4,0.0,0.0,10.5,22.0,23.8,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.01,2,ic1,1,11,0.0,0.0,0.0,1.5,3.0,6,0.5454545454545454,8,0.7272727272727273,9,0.8181818181818182,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.004880429477794046,11,system_id,10000
weak,forward,0.01,2,ic1,2,20,0.0,0.0,0.0,1.0,3.200000000000003,14,0.7,17,0.85,17,0.85,18,0.9,20,1.0,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.01,2,ic1,3,24,0.0,0.0,0.0,4.0,12.099999999999998,13,0.5416666666666666,15,0.625,17,0.7083333333333334,18,0.75,18,0.75,21,0.875,11.527777777777779,11.570925000000003,0.06346666666666678,0.011673151750972763,8,system_id,10000
weak,forward,0.01,2,ic1,4,4,0.0,0.0,11.0,22.0,22.0,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.01,2,ic1_ic2,1,11,0.0,0.0,0.0,1.5,2.0,6,0.5454545454545454,8,0.7272727272727273,10,0.9090909090909091,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.003416300634455832,11,system_id,10000
weak,forward,0.01,2,ic1_ic2,2,20,0.0,0.0,0.0,1.0,3.200000000000003,14,0.7,17,0.85,17,0.85,18,0.9,19,0.95,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.01,2,ic1_ic2,3,24,0.0,0.0,0.5,2.75,8.399999999999999,12,0.5,13,0.5416666666666666,18,0.75,18,0.75,19,0.7916666666666666,23,0.9583333333333334,11.527777777777779,11.570925000000003,0.06346666666666678,0.007782101167315175,8,system_id,10000
weak,forward,0.01,2,ic1_ic2,4,4,0.0,0.0,5.0,11.25,13.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.01,2,ic2,1,11,0.0,1.0,2.0,3.0,4.0,2,0.18181818181818182,4,0.36363636363636365,6,0.5454545454545454,9,0.8181818181818182,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.1488530990727184,11,system_id,10000
weak,forward,0.01,2,ic2,2,20,0.0,0.0,0.0,2.25,4.300000000000004,11,0.55,12,0.6,15,0.75,17,0.85,18,0.9,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.01,2,ic2,3,24,0.0,0.0,0.5,3.0,12.799999999999997,12,0.5,13,0.5416666666666666,17,0.7083333333333334,19,0.7916666666666666,19,0.7916666666666666,21,0.875,11.527777777777779,11.570925000000003,0.06346666666666678,0.011673151750972763,8,system_id,10000
weak,forward,0.01,2,ic2,4,4,0.0,0.0,3.0,10.0,17.200000000000003,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.01,3,ic1,1,11,0.0,0.0,0.0,1.5,3.0,6,0.5454545454545454,8,0.7272727272727273,9,0.8181818181818182,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.004880429477794046,11,system_id,10000
weak,forward,0.01,3,ic1,2,20,0.0,0.0,0.0,1.0,3.0,14,0.7,17,0.85,17,0.85,19,0.95,20,1.0,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.01,3,ic1,3,24,0.0,0.0,0.0,4.0,12.399999999999999,13,0.5416666666666666,15,0.625,17,0.7083333333333334,18,0.75,18,0.75,20,0.8333333333333334,11.527777777777779,11.570925000000003,0.06346666666666678,0.011673151750972763,8,system_id,10000
weak,forward,0.01,3,ic1,4,4,4.500000000000001,11.25,17.5,20.75,22.1,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.01,3,ic1_ic2,1,11,0.0,0.0,0.0,1.5,2.0,6,0.5454545454545454,8,0.7272727272727273,10,0.9090909090909091,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.003416300634455832,11,system_id,10000
weak,forward,0.01,3,ic1_ic2,2,20,0.0,0.0,0.0,1.0,3.200000000000003,14,0.7,17,0.85,17,0.85,18,0.9,20,1.0,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.01,3,ic1_ic2,3,24,0.0,0.0,0.5,2.75,8.399999999999999,12,0.5,13,0.5416666666666666,18,0.75,18,0.75,20,0.8333333333333334,22,0.9166666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,0.007782101167315175,8,system_id,10000
weak,forward,0.01,3,ic1_ic2,4,4,0.0,0.0,5.5,13.5,18.0,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.01,3,ic2,1,11,0.0,1.0,2.0,3.0,3.0,2,0.18181818181818182,4,0.36363636363636365,7,0.6363636363636364,10,0.9090909090909091,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.06490971205466081,11,system_id,10000
weak,forward,0.01,3,ic2,2,20,0.0,0.0,1.5,2.25,8.100000000000001,9,0.45,10,0.5,15,0.75,16,0.8,17,0.85,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.003902439024390244,10,system_id,10000
weak,forward,0.01,3,ic2,3,24,0.0,0.0,0.5,4.25,15.099999999999998,12,0.5,13,0.5416666666666666,16,0.6666666666666666,18,0.75,18,0.75,19,0.7916666666666666,11.527777777777779,11.570925000000003,0.06346666666666678,0.011673151750972763,8,system_id,10000
weak,forward,0.01,3,ic2,4,4,0.0,0.0,4.0,8.75,10.100000000000001,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,3,0.75,14.833333333333334,14.8427,0.042500000000000426,0.6666666666666666,1,system_id,10000
weak,forward,0.01,4,ic1,1,11,0.0,0.0,0.0,1.5,2.0,6,0.5454545454545454,8,0.7272727272727273,10,0.9090909090909091,11,1.0,11,1.0,11,1.0,2.5606060606060606,2.548790909090909,0.021300000000000097,0.0014641288433382138,11,system_id,10000
weak,forward,0.01,4,ic1,2,20,0.0,0.0,0.0,1.0,3.200000000000003,14,0.7,16,0.8,17,0.85,18,0.9,19,0.95,20,1.0,6.104166666666667,6.095675,0.05850000000000044,0.001951219512195122,10,system_id,10000
weak,forward,0.01,4,ic1,3,24,0.0,0.0,0.5,6.25,11.7,12,0.5,14,0.5833333333333334,16,0.6666666666666666,17,0.7083333333333334,17,0.7083333333333334,20,0.8333333333333334,11.527777777777779,11.570925000000003,0.06346666666666678,0.007782101167315175,8,system_id,10000
